tch_id,data_category,label_zh,label_en,definition_zh,definition_en,has_synonym_zh,has_synonym_en,parents,realizes_principle,treats_pattern,treats_disease,employs_herb,employs_formula,xrefs,sources,date_accessed,notes
TmpTCH:METHOD_61000,method,治法,Therapeutic Method,"中医治法根类别,包含所有治法术语",Root category for all TCM therapeutic method terms,,,,,,,,,,,2025-11-12,ROOT category for Method hierarchy
TmpTCH:METHOD_61681,method,滋阴润喉,enriching yin and moistening larynx,运用具有滋润养阴、润喉等作用的方药或相关疗法，以治疗阴虚咽喉失濡等所致咽喉病的治法。,,滋阴利喉,,TmpTCH:METHOD_61159,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.22.4.2.2.2; Database: clinical_treatment
TmpTCH:METHOD_61160,method,开音,restoring voice,泛指运用具有祛邪扶正、利声开音等作用的方药或相关疗法，以治疗声音嘶哑等病证的一类治法。,,,,TmpTCH:METHOD_61144,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.22.5; Database: clinical_treatment
TmpTCH:METHOD_61161,method,祛邪开音,eliminating pathogenic factors to improve voice,泛指运用具有宣肺、散寒、清热、祛痰、消肿等作用的方药或相关疗法，治疗病邪所致声音嘶哑等病证的一类治法。,,,,TmpTCH:METHOD_61160,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.22.5.1; Database: clinical_treatment
TmpTCH:METHOD_61682,method,宣肺开音,diffusing the lung to restore voice,运用具有宣肺解表、疏风开音等作用的方药或相关疗法，以治疗风热侵咽、风热闭肺、肺胃风热等所致失音、时行感冒、肺咳、喉咳等病证的治法。,,,,TmpTCH:METHOD_61161,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.22.5.1.1; Database: clinical_treatment
TmpTCH:METHOD_61683,method,散寒开音,dissipating cold to restore voice,运用具有辛温开散、温阳散寒等作用的方药或相关疗法，以治疗寒邪外感等所致失音、时行感冒、肺咳、喉咳等病证的治法。,,,,TmpTCH:METHOD_61161,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.22.5.1.2; Database: clinical_treatment
TmpTCH:METHOD_61684,method,清热开音,clearing heat and restoring voice,运用具有清热解毒、利咽开音等作用的方药或相关疗法，以治疗疫毒攻喉、痧毒上攻等所致失音、时行感冒、肺咳、喉咳、急乳蛾、急喉痹等病证的治法。,,,,TmpTCH:METHOD_61161,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.22.5.1.3; Database: clinical_treatment
TmpTCH:METHOD_61685,method,祛痰开音,dispelling phlegm and restoring voice,运用具有祛痰散结、利咽开音等作用的方药或相关疗法，以治疗痰气郁结、气滞痰凝咽喉、痰湿凝阻咽喉、痰浊凝聚声门、痰毒壅喉等所致病证的治法。,,,,TmpTCH:METHOD_61161,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.22.5.1.4; Database: clinical_treatment
TmpTCH:METHOD_61686,method,行气开音,moving qi and restoring voice,运用具有行气解郁、散结开音等作用的方药或相关疗法，以治疗气滞声带、肝经气滞、气滞痰凝咽喉、气滞痰结咽喉、气郁痰结、气滞痰瘀等所致失音、梅核气、喉息肉等病证的治法。,,理气开音,,TmpTCH:METHOD_61161,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.22.5.1.5; Database: clinical_treatment
TmpTCH:METHOD_61687,method,祛瘀开音,dispelling stasis to restore voice,运用具有活血散瘀等作用的方药或相关疗法，以治疗瘀阻咽喉、瘀阻声带、气滞痰瘀等所致失音、喉息肉、石蛾、喉瘤、咽喉菌等病证的治法。,,"活血开音,逐瘀开音",,TmpTCH:METHOD_61161,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.22.5.1.6; Database: clinical_treatment
TmpTCH:METHOD_61688,method,散结开音,dissipating bind to restore voice,运用具有软坚化痰、活血散结等作用的方药或相关疗法，以治疗痰浊凝聚声门、瘀阻声带、瘀阻咽喉等所致失音、喉咳、喉息肉、喉癣等病证的治法。,,,,TmpTCH:METHOD_61161,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.22.5.1.7; Database: clinical_treatment
TmpTCH:METHOD_61689,method,消肿开音,subduing swelling to restore voice,运用具有泻火解毒、消肿利水等作用的方药或相关疗法，以治疗邪闭清窍、疫毒攻喉、风热侵喉、风热痰毒、痰毒壅喉、湿热蒸喉、湿热毒蕴、痧毒闭肺、阳毒外发等所致白喉、乳蛾、喉痈、锁喉痈、急喉风等病证的治法。,,,,TmpTCH:METHOD_61161,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.22.5.1.8; Database: clinical_treatment
TmpTCH:METHOD_61162,method,补益开音,improving voice by tonifying and replenishing,泛指运用具有益气、滋阴、润燥等作用的方药或相关疗法，以扶助正气、利声开音，治疗正气虚所致声音嘶哑等病证的一类治法。,,,,TmpTCH:METHOD_61160,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.22.5.2; Database: clinical_treatment
TmpTCH:METHOD_61690,method,益气开音,replenishing qi to restore voice,运用具有补益脾肺之气等作用的方药或相关疗法，以治疗气虚咽喉失充等所致失音等病证的治法。,,,,TmpTCH:METHOD_61162,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.22.5.2.1; Database: clinical_treatment
TmpTCH:METHOD_61691,method,滋阴开音,enriching yin to restore voice,运用具有滋养阴液、润肺开音等作用的方药或相关疗法，以治疗阴虚咽喉失濡、肺阴耗伤等所致失音、肺咳、喉咳、喉癣、子?、产后?等病证的治法。,,,,TmpTCH:METHOD_61162,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.22.5.2.2; Database: clinical_treatment
TmpTCH:METHOD_61692,method,润燥开音,moistening dryness to restore voice,运用具有清肺润燥、生津开音等作用的方药或相关疗法，以治疗燥邪伤肺、肺燥等所致失音、肺咳、喉咳、喉癣等病证的治法。,,,,TmpTCH:METHOD_61162,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.22.5.2.3; Database: clinical_treatment
TmpTCH:METHOD_61163,method,固齿,strengthening teeth,泛指运用具有祛邪扶正等作用的方药或相关疗法，以促使牙齿健固、牙龈充润的一类治法。,,,,TmpTCH:METHOD_61144,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.22.6; Database: clinical_treatment
TmpTCH:METHOD_61164,method,祛邪固齿,eliminating pathogenic factors to strengthen the teeth,泛指运用具有疏风或祛湿、降火、解毒、逐瘀及坚齿、固齿等作用的方药或相关疗法，以治疗风热犯齿、风火犯齿、湿热蒸齿、火毒犯龈、燥气化火、血瘀齿龈等所致齿病的一类治法。,,,,TmpTCH:METHOD_61163,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.22.6.1; Database: clinical_treatment
TmpTCH:METHOD_61693,method,疏风固齿,dispelling wind to strengthen teeth,运用具有疏风祛邪、坚齿固齿等作用的方药或相关疗法，以治疗风热犯齿、风火犯齿等所致口齿病证的治法。,,,,TmpTCH:METHOD_61164,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.22.6.1.1; Database: clinical_treatment
TmpTCH:METHOD_61694,method,祛湿利齿,dispelling dampness and soothing teeth,运用具有祛痰、除湿、化浊等作用的方药或相关疗法，以治疗湿热蒸齿等所致口齿病证的治法。,,"化浊利齿,祛痰利齿",,TmpTCH:METHOD_61164,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.22.6.1.2; Database: clinical_treatment
TmpTCH:METHOD_61695,method,降火固齿,downbearing fire to strengthen teeth,运用具有清热泻火、生津润燥等作用的方药或相关疗法，以治疗胃火燔龈、胃热熏蒸、胃火上炎等所致口齿病证的治法。,,清热固齿,,TmpTCH:METHOD_61164,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.22.6.1.3; Database: clinical_treatment
TmpTCH:METHOD_61165,method,解毒固齿,removing toxin to fortify teeth,运用具有清热解毒、疏风固齿等作用的方药或相关疗法，以治疗火毒犯齿、风火犯齿等所致龋齿、牙痈、齿槽风等口齿病证的治法。,,解毒健齿,,TmpTCH:METHOD_61164,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.22.6.1.4; Database: clinical_treatment
TmpTCH:METHOD_61696,method,解毒利龈,removing toxin and disinhibiting gums,运用具有清热解毒、泻火利龈等作用的方药或相关疗法，以治疗火毒犯龈、胃火燔龈所致牙痈、齿槽风、牙岩等病证的治法。,,,,TmpTCH:METHOD_61165,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.22.6.1.4.1; Database: clinical_treatment
TmpTCH:METHOD_61697,method,逐瘀消龈肿,expelling stasis and dispersing gingival swelling,运用具有活血化瘀、散结消肿等作用的方药或相关疗法，以治疗血瘀齿龈、胃热血瘀等所致口齿病证的治法。,,,,TmpTCH:METHOD_61164,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.22.6.1.5; Database: clinical_treatment
TmpTCH:METHOD_61166,method,补益固齿,strengthening the teeth by tonifying and replenishing,泛指运用具有益气、补血、滋阴、温阳等作用的方药或相关疗法，使牙齿健固、牙龈充润，治疗气虚齿动、血虚龈肉失养、阴虚齿燥、虚火灼龈、肾虚齿动等所致口齿病证的一类治法。,,,,TmpTCH:METHOD_61163,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.22.6.2; Database: clinical_treatment
TmpTCH:METHOD_61698,method,益气固齿,replenishing qi to strengthen teeth,运用具有补脾益气等作用的方药或相关疗法，以治疗气虚齿动等所致口齿病证的治法。,,,,TmpTCH:METHOD_61166,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.22.6.2.1; Database: clinical_treatment
TmpTCH:METHOD_61699,method,补血养龈,tonifying blood to nourish gums,运用具有补血养血、养龈健齿等作用的方药或相关疗法，以治疗血虚齿龈失养等所致口齿病证的治法。,,补血健齿,,TmpTCH:METHOD_61166,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.22.6.2.2; Database: clinical_treatment
TmpTCH:METHOD_61700,method,滋阴养龈,enriching yin to nourish gums,运用具有滋补阴液、养龈润齿等作用的方药或相关疗法，以治疗阴虚齿龈失养等所致口齿病证的治法。,,滋阴润齿,,TmpTCH:METHOD_61166,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.22.6.2.3; Database: clinical_treatment
TmpTCH:METHOD_61701,method,温阳健齿,warming yang to fortify teeth,运用具有温补阳气等作用的方药或相关疗法，以治疗肾虚齿动、清阳不升、阳虚寒凝、元阳亏虚等所致口齿病证的治法。,,,,TmpTCH:METHOD_61166,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.22.6.2.4; Database: clinical_treatment
TmpTCH:METHOD_61702,method,补肾固齿,tonifying the kidney to strengthen teeth,运用具有补肾培本等作用的方药或相关疗法，以治疗肾虚齿动及肾精亏虚等所致口齿病证的治法。,,,,TmpTCH:METHOD_61166,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.22.6.2.5; Database: clinical_treatment
TmpTCH:METHOD_61167,method,其他治法,other therapeutic methods,其他治法  other therapeutic methods,,,,TmpTCH:METHOD_61001,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.23; Database: clinical_treatment
TmpTCH:METHOD_61703,method,壮水制阳,invigorating water to control yang,运用具有滋补阴液等作用为主的方药或相关疗法，使阴液足以制约偏亢或上扰的阳气，治疗阴虚阳亢、阳亢扰神等所致病证的治法。,,滋阴抑阳,,TmpTCH:METHOD_61167,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.23.1; Database: clinical_treatment
TmpTCH:METHOD_61704,method,强筋壮骨,strengthening sinews and invigorating bones,运用气功锻炼，或具有补益肝肾、强筋健骨等作用的方药，以治疗劳伤筋脉，或体虚、病后筋骨不健等所致病证的治法。,,,,TmpTCH:METHOD_61167,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.23.10; Database: clinical_treatment
TmpTCH:METHOD_61705,method,酸甘化阴,transforming yin with sour and sweet flavors,酸味药和甘味药合用，以化生阴津、阴液，治疗阴液亏虚、津液亏虚等所致病证的治法。,,,,TmpTCH:METHOD_61167,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.23.11; Database: clinical_treatment
TmpTCH:METHOD_61706,method,辛甘化阳,transforming yang with pungent and sweet flavors,辛味药和甘味药合用，以助益阳气，治疗阳气亏虚、阳虚寒滞、阳虚痰凝等所致病证的治法。,,,,TmpTCH:METHOD_61167,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.23.12; Database: clinical_treatment
TmpTCH:METHOD_61707,method,佐金平木,supporting metal to suppress wood,运用具有肃肺（金）抑肝（木）等作用的方药或相关疗法，以清肃肺气、抑制肝气上逆，治疗木叩金鸣、木火刑金等所致病证的治法。,,,,TmpTCH:METHOD_61167,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.23.13; Database: clinical_treatment
TmpTCH:METHOD_61708,method,益火生土,replenishing fire to generate earth,运用具有益火（命门）、生土（脾）等作用的方药或相关疗法，以温补命门之火，恢复脾土运化功能，治疗命门火衰、肾虚滑脱、脾肾两虚等所致病证的治法。,,,,TmpTCH:METHOD_61167,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.23.14; Database: clinical_treatment
TmpTCH:METHOD_61709,method,金水相生,mutual promotion between metal and water,运用具有补肺、滋肾等作用的方药或相关疗法，促使金水相互资生、充盛，以治疗肺肾两虚或肺阴虚、肾阴虚等所致病证的治法。,,,,TmpTCH:METHOD_61167,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.23.15; Database: clinical_treatment
TmpTCH:METHOD_61710,method,培土制水,banking up earth to control water,运用具有培补脾土、化湿利水等作用的方药或相关疗法，以治疗脾气亏虚、脾虚水泛、脾阳虚衰、脾肾虚衰等所致病证的治法。,,,,TmpTCH:METHOD_61167,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.23.16; Database: clinical_treatment
TmpTCH:METHOD_61711,method,泻南补北,purging south and nourishing north,运用具有泻心火、补肾水等作用的方药或相关疗法，以治疗肝实肺虚，或肾阴不足、心火偏旺等所致病证的治法。,,,,TmpTCH:METHOD_61167,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.23.17; Database: clinical_treatment
TmpTCH:METHOD_61712,method,畜鱼置介,using shells to suppress yang,运用具有滋补阴液等作用的介类药，以滋补真阴、促使僭越的阳气潜纳，治疗真阴亏虚、风阳暴亢或虚阳浮越、阳虚欲脱等所致病证的治法。,,,,TmpTCH:METHOD_61167,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.23.18; Database: clinical_treatment
TmpTCH:METHOD_61713,method,提壶揭盖,lifting up pot and removing lid,运用具有宣肺或升提、催吐等作用的方药及其相关疗法以开通上焦，从而促成下焦通利，以治疗癃闭、水肿或便秘等病证的治法。,,,,TmpTCH:METHOD_61167,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.23.19; Database: clinical_treatment
TmpTCH:METHOD_61714,method,益火消阴,replenishing fire to disperse yin,运用具有温补和振奋阳气等作用为主的方药或相关疗法，使阳气充沛、旺盛而消散阴寒，以治疗阳气虚衰、伤寒阴厥、阴寒、阴毒等所致病证的治法。,,壮阳消阴,,TmpTCH:METHOD_61167,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.23.2; Database: clinical_treatment
TmpTCH:METHOD_61715,method,逆流挽舟,boating-up-the-stream therapy,运用具有疏表胜湿、透邪外出等作用的方药，使表陷者由里出表、如逆水挽舟上行，以治疗气虚湿困、痢邪陷里等所致病证的治法。,,急流挽舟,,TmpTCH:METHOD_61167,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.23.20; Database: clinical_treatment
TmpTCH:METHOD_61716,method,开鬼门,opening sweat pores and cleaning urinary bladder,运用具有发汗、利水等作用的方药或相关疗法，以治疗风水泛滥、水湿浸渍等所致病证的治法。,,,,TmpTCH:METHOD_61167,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.23.21; Database: clinical_treatment
