tch_id,data_category,label_zh,label_en,definition_zh,definition_en,associated_pathomechanism,sources,date_accessed,notes
TmpTCH:SYMPTOM_20833,symptom,热病发烧,热病发烧,,,热证,SymMap2.0 SMTS834,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20834,symptom,热病烦渴,热病烦渴,,,热证,SymMap2.0 SMTS835,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20835,symptom,热毒泻痢,热毒泻痢,,,热证,SymMap2.0 SMTS836,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20836,symptom,热毒血痢,热毒血痢,,,热证,SymMap2.0 SMTS837,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20837,symptom,热痢,热痢,热痢，病名。由肠胃酝热所致的痢疾。证见里急后重，身热腹痛，烦渴引饮，喜冷畏热，小便热赤，痢下赤色，或如鱼脑，稠粘而秽，脉滑数而有力，舌苔黄腻等。,热痢，病名。由肠胃酝热所致的痢疾。证见里急后重，身热腹痛，烦渴引饮，喜冷畏热，小便热赤，痢下赤色，或如鱼脑，稠粘而秽，脉滑数而有力，舌苔黄腻等。,,SymMap2.0 SMTS838,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20838,symptom,热淋涩痛,热淋涩痛,,,热证,SymMap2.0 SMTS839,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20839,symptom,热淋证,热淋证,,,热证,SymMap2.0 SMTS840,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20840,symptom,热痰,热痰,痰水与热相搏之病证、火痰、痰热聚于心、素有痰疾因外感而喘咯咳唾。①痰水与热邪相搏所致的病证 《诸病源候论·痰饮诸病候》 “热痰者，谓饮水浆，结积所生也。言阴阳否隔，上焦生热，热气与痰水相搏，聚而不散，故令身体虚热，逆害饮食，头面噏噏而热，故云热痰也。”②火痰 《杂病源流犀烛·痰饮源流》 “热痰，即火痰也。”证见烦热燥结，头面烘热，或为眼烂喉闭，癫狂嘈杂，懊憹怔忡，痰色亦黄。治宜清热化痰，用清气化痰丸、清热导痰汤。③痰热聚于心者 《杂病源流犀烛·痰饮源流》 “在心曰热痰，其色赤，结如胶而坚，多烦热，心痛，口干唇燥，喜笑，脉必洪，宜半黄丸。”④素有痰疾，因外感而喘咯咳唾者 《泰定养生主论》 “热痰者，因食辛辣烧炙煎煿，重裀厚褥，及天时郁勃而然也。”“此皆素抱痰疾者，因风、寒、气、热、味而喘咯咳唾，非别有此五种之痰。”,痰水与热相搏之病证、火痰、痰热聚于心、素有痰疾因外感而喘咯咳唾。①痰水与热邪相搏所致的病证 《诸病源候论·痰饮诸病候》 “热痰者，谓饮水浆，结积所生也。言阴阳否隔，上焦生热，热气与痰水相搏，聚而不散，故令身体虚热，逆害饮食，头面噏噏而热，故云热痰也。”②火痰 《杂病源流犀烛·痰饮源流》 “热痰，即火痰也。”证见烦热燥结，头面烘热，或为眼烂喉闭，癫狂嘈杂，懊憹怔忡，痰色亦黄。治宜清热化痰，用清气化痰丸、清热导痰汤。③痰热聚于心者 《杂病源流犀烛·痰饮源流》 “在心曰热痰，其色赤，结如胶而坚，多烦热，心痛，口干唇燥，喜笑，脉必洪，宜半黄丸。”④素有痰疾，因外感而喘咯咳唾者 《泰定养生主论》 “热痰者，因食辛辣烧炙煎煿，重裀厚褥，及天时郁勃而然也。”“此皆素抱痰疾者，因风、寒、气、热、味而喘咯咳唾，非别有此五种之痰。”,,SymMap2.0 SMTS841,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20841,symptom,热泻,热泻,热泻是指因热迫大肠所引起。亦名“火泻”。,热泻是指因热迫大肠所引起。亦名“火泻”。,,SymMap2.0 SMTS842,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20842,symptom,妊娠恶阻,妊娠恶阻,妊娠早期出现恶心呕吐，头晕倦怠，甚至食入即吐者，成为“妊娠恶阻”。亦称为“子病”、“病儿”、“阻病”。多因脾胃虚弱或肝胃不和导致冲气上逆、胃失和降。若呕吐日久，浆水不入，伤及气阴，可继发气阴两虚的恶阻重症。,妊娠早期出现恶心呕吐，头晕倦怠，甚至食入即吐者，成为“妊娠恶阻”。亦称为“子病”、“病儿”、“阻病”。多因脾胃虚弱或肝胃不和导致冲气上逆、胃失和降。若呕吐日久，浆水不入，伤及气阴，可继发气阴两虚的恶阻重症。,冲气上逆,SymMap2.0 SMTS843,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20843,symptom,妊娠漏血,妊娠漏血,,,脾虚,SymMap2.0 SMTS844,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20844,symptom,妊娠呕吐,妊娠呕吐,,,冲气上逆,SymMap2.0 SMTS845,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20845,symptom,妊娠胎漏,妊娠胎漏,,,胎元不固,SymMap2.0 SMTS846,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20846,symptom,妊娠下血,妊娠下血,,,脾虚,SymMap2.0 SMTS847,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20847,symptom,乳房结节,乳房结节,,,肝气郁滞,SymMap2.0 SMTS848,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20848,symptom,乳房疼痛,乳房疼痛,乳房的感觉受肋间神经及3、4颈神经支配，一旦这些神经受到侵犯就会引起疼痛，所以乳房疼痛不是某一种疾病的特定症状。早期乳腺癌很少出现疼痛，除非局部晚期乳腺癌或炎性乳腺癌。乳房疼痛多来自非肿瘤性的乳房良性疾病。可以说乳房疼痛与乳房疾病的良恶性及疾病严重程度不成正比。,乳房的感觉受肋间神经及3、4颈神经支配，一旦这些神经受到侵犯就会引起疼痛，所以乳房疼痛不是某一种疾病的特定症状。早期乳腺癌很少出现疼痛，除非局部晚期乳腺癌或炎性乳腺癌。乳房疼痛多来自非肿瘤性的乳房良性疾病。可以说乳房疼痛与乳房疾病的良恶性及疾病严重程度不成正比。,肝气郁滞,SymMap2.0 SMTS849,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20849,symptom,乳房有块,乳房有块,,,肝气郁滞,SymMap2.0 SMTS850,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20850,symptom,乳房胀痛,乳房胀痛,,,肝气郁滞,SymMap2.0 SMTS851,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20851,symptom,乳房肿块,乳房肿块,乳房肿块是乳房疾病的常见体征。女性的乳房本身就是凹凸不平的，许多妇女自己发现的肿块只不过是正常乳腺凸起的区域，在月经来潮之前，这些肿块会变得更加明显更容易触及。,乳房肿块是乳房疾病的常见体征。女性的乳房本身就是凹凸不平的，许多妇女自己发现的肿块只不过是正常乳腺凸起的区域，在月经来潮之前，这些肿块会变得更加明显更容易触及。,肝气郁滞,SymMap2.0 SMTS852,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20852,symptom,乳房肿痛,乳房肿痛,乳房胀痛（distending pain in breast）可见于生理及病理时，常见的生理性乳房胀痛有：青春期胀痛、经前胀痛、孕期胀痛、产后和人工流产后胀痛，但大多数的生理性乳房胀痛与情绪紧张相关。如果乳房胀痛持续不缓解，甚至越发严重，或者触摸乳房时，发现有形态不规则、边缘不清、活动度差的肿块时，应及早去医院检查诊治。,乳房胀痛（distending pain in breast）可见于生理及病理时，常见的生理性乳房胀痛有：青春期胀痛、经前胀痛、孕期胀痛、产后和人工流产后胀痛，但大多数的生理性乳房胀痛与情绪紧张相关。如果乳房胀痛持续不缓解，甚至越发严重，或者触摸乳房时，发现有形态不规则、边缘不清、活动度差的肿块时，应及早去医院检查诊治。,肝气郁滞,SymMap2.0 SMTS853,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20853,symptom,乳癖,乳癖,乳癖，中医病名。是以乳房有形状大小不一的肿块，疼痛，与月经周期相关为主要表现的乳腺组织的良性增生性疾病。一年四季均可发生。好发于30—50岁妇女，约占全部乳腺疾病的75%，是临床上最常见的乳房疾病。本病有一定的癌变危险。西医则称为乳腺囊性增生症。本病若早期诊断，病情较轻，及时治疗，一般预后良好。但也有向癌症转变的。,乳癖，中医病名。是以乳房有形状大小不一的肿块，疼痛，与月经周期相关为主要表现的乳腺组织的良性增生性疾病。一年四季均可发生。好发于30—50岁妇女，约占全部乳腺疾病的75%，是临床上最常见的乳房疾病。本病有一定的癌变危险。西医则称为乳腺囊性增生症。本病若早期诊断，病情较轻，及时治疗，一般预后良好。但也有向癌症转变的。,肝气郁滞,SymMap2.0 SMTS854,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20854,symptom,乳少,乳少,乳少，病名。指产后分泌乳汁少。见清·许廷哲《保产要旨》。即缺乳。,乳少，病名。指产后分泌乳汁少。见清·许廷哲《保产要旨》。即缺乳。,气虚亏虚,SymMap2.0 SMTS855,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20855,symptom,乳腺增生,乳腺增生,"乳腺增生症，既不是肿瘤,也不属于炎症,从组织学表现看：是乳腺组织增生及退行性变，与内分泌功能紊乱密切相关。本病好发于中年妇女，青少年和绝经后妇女也有发生，当今大城市职业妇女中50%-70%都有不同程度的乳腺增生。乳腺增生症常表现为乳房疼痛和乳腺摸到结节，其危害并不在于疾病本身，而是心理压力，担心自己会不会患了乳腺癌或以后会变成癌。乳腺增生症有多种病理类型，如单纯性小叶增生（占乳腺增生症的大部分），只要注意调整心态，缓解压力，就可能逐渐缓解。若乳腺小叶增生伴导管上皮增生，且呈现重度异形，则为癌前期病变（占极少部分），需积极治疗定期检查，防患于未然。","乳腺增生症，既不是肿瘤,也不属于炎症,从组织学表现看：是乳腺组织增生及退行性变，与内分泌功能紊乱密切相关。本病好发于中年妇女，青少年和绝经后妇女也有发生，当今大城市职业妇女中50%-70%都有不同程度的乳腺增生。乳腺增生症常表现为乳房疼痛和乳腺摸到结节，其危害并不在于疾病本身，而是心理压力，担心自己会不会患了乳腺癌或以后会变成癌。乳腺增生症有多种病理类型，如单纯性小叶增生（占乳腺增生症的大部分），只要注意调整心态，缓解压力，就可能逐渐缓解。若乳腺小叶增生伴导管上皮增生，且呈现重度异形，则为癌前期病变（占极少部分），需积极治疗定期检查，防患于未然。",肝气郁滞,SymMap2.0 SMTS856,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20856,symptom,乳痈,乳痈,乳痈是以乳房红肿疼痛，乳汁排出不畅，以致结脓成痈的急性化脓性病证。多发于产后哺乳的产妇，尤其是初产妇更为多见。俗称奶疮。根据发病时期的不同，又有几种名称：发生于哺乳期者，称外吹乳痈；发生于怀孕期者，名内吹乳痈；在非哺乳期和非怀孕期发生者，名非哺乳期乳痈。现代医学之急性化脓性乳腺炎属于乳痈范畴。,乳痈是以乳房红肿疼痛，乳汁排出不畅，以致结脓成痈的急性化脓性病证。多发于产后哺乳的产妇，尤其是初产妇更为多见。俗称奶疮。根据发病时期的不同，又有几种名称：发生于哺乳期者，称外吹乳痈；发生于怀孕期者，名内吹乳痈；在非哺乳期和非怀孕期发生者，名非哺乳期乳痈。现代医学之急性化脓性乳腺炎属于乳痈范畴。,肝经热毒,SymMap2.0 SMTS857,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20857,symptom,乳痈初起,乳痈初起,,,热毒,SymMap2.0 SMTS858,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20858,symptom,乳胀痛,乳胀痛,,,肝气郁滞,SymMap2.0 SMTS859,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20859,symptom,乳汁不通,乳汁不通,乳汁不通，病证名。见《肖山竹林寺妇科》。即乳汁不行，又名乳脉不行。,乳汁不通，病证名。见《肖山竹林寺妇科》。即乳汁不行，又名乳脉不行。,肝气郁滞,SymMap2.0 SMTS860,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20860,symptom,乳汁不下,乳汁不下,,,肝气郁滞,SymMap2.0 SMTS861,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20861,symptom,乳汁郁积,乳汁郁积,,,肝气郁滞,SymMap2.0 SMTS862,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20862,symptom,乳肿痛,乳肿痛,,,肝气郁滞,SymMap2.0 SMTS863,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20863,symptom,褥疮,褥疮,压疮又称压力性溃疡、褥疮，是由于局部组织长期受压，发生持续缺血、缺氧、营养不良而致组织溃烂坏死。皮肤压疮在康复治疗、护理中是一个普通性的问题。据有关文献报道，每年约有6万人死于压疮合并征。,压疮又称压力性溃疡、褥疮，是由于局部组织长期受压，发生持续缺血、缺氧、营养不良而致组织溃烂坏死。皮肤压疮在康复治疗、护理中是一个普通性的问题。据有关文献报道，每年约有6万人死于压疮合并征。,湿热,SymMap2.0 SMTS864,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20864,symptom,褥疮肿痛,褥疮肿痛,,,湿热,SymMap2.0 SMTS865,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20865,symptom,软组织损伤,软组织损伤,软组织损伤指软组织或骨骼肌肉受到直接或间接暴力，或长期慢性劳损引起的一大类创伤综合征。组织受创后出现微循环障碍、无菌性炎症，致使局部肿胀疼痛。,软组织损伤指软组织或骨骼肌肉受到直接或间接暴力，或长期慢性劳损引起的一大类创伤综合征。组织受创后出现微循环障碍、无菌性炎症，致使局部肿胀疼痛。,,SymMap2.0 SMTS866,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20866,symptom,腮腺炎肿痛,腮腺炎肿痛,,,,SymMap2.0 SMTS867,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20867,symptom,腮肿,腮肿,腮肿为症状名。指两颊下半部肿胀的表现。,腮肿为症状名。指两颊下半部肿胀的表现。,,SymMap2.0 SMTS868,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20868,symptom,瘙痒,瘙痒,瘙痒是许多皮肤病共有的一种自觉症状，如仅有皮肤瘙痒而无原发性皮肤损害时则称为瘙痒病(pruritus)。,瘙痒是许多皮肤病共有的一种自觉症状，如仅有皮肤瘙痒而无原发性皮肤损害时则称为瘙痒病(pruritus)。,,SymMap2.0 SMTS869,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20869,symptom,瘙痒明显,瘙痒明显,,,风邪犯表,SymMap2.0 SMTS870,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20870,symptom,瘙痒难忍,瘙痒难忍,,,风邪犯表,SymMap2.0 SMTS871,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20871,symptom,色素沉着,色素沉着,色素沉着是人体皮肤由于种种原因而致皮肤呈现不同颜色、不同范围及不同深浅的色素变化。色素分为两类，一类人体自身产生的色素，一类是外源性色素。,色素沉着是人体皮肤由于种种原因而致皮肤呈现不同颜色、不同范围及不同深浅的色素变化。色素分为两类，一类人体自身产生的色素，一类是外源性色素。,,SymMap2.0 SMTS872,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20872,symptom,涩痛,涩痛,,,肝阴虚,SymMap2.0 SMTS873,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20873,symptom,沙眼,沙眼,沙眼是由沙眼衣原体引起的一种慢性传染性结膜角膜炎，因其在睑结膜表面形成粗糙不平的外观，形似沙粒，故名沙眼。本病病变过程早期结膜有浸润，如乳头、滤泡增生，同时发生角膜血管翳；晚期由于受累的睑结膜发生瘢痕，以致眼睑内翻畸形，加重角膜的损害，可严重影响视力甚至造成失明。潜伏期5～14天，双眼患病，多发生于儿童或少年期。,沙眼是由沙眼衣原体引起的一种慢性传染性结膜角膜炎，因其在睑结膜表面形成粗糙不平的外观，形似沙粒，故名沙眼。本病病变过程早期结膜有浸润，如乳头、滤泡增生，同时发生角膜血管翳；晚期由于受累的睑结膜发生瘢痕，以致眼睑内翻畸形，加重角膜的损害，可严重影响视力甚至造成失明。潜伏期5～14天，双眼患病，多发生于儿童或少年期。,肝阴虚,SymMap2.0 SMTS874,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_20874,symptom,痧胀腹痛,痧胀腹痛,痧胀腹痛，病证名。痧胀病以胸腹胀痛为主证者，多因受寒、湿滞或感受秽浊之邪、山岚不正之气等，侵袭或邪传于肠胃而触发。《症因脉治·腹痛论》：“痧胀腹痛之证，忽尔胸腹胀痛，手足厥冷，指甲带青，痛不可忍，不吐不泻，或吐或泻，按之痛甚，病名绞肠痧。”治宜祛秽泄毒为大法。十指青冷者，宜刺指出血；欲吐不吐者，以盐汤探吐，并以荆芥、防风、青陈皮、枳实、大黄等药煎服；胁肋刺痛者，刺期门穴，或在患者双侧臂臑部刮痧；腹痛，足转筋抽搦，及少腹痞痛者，宜刺三里、委中穴；恶寒发热，脉浮大者，选用败毒散等方。参见痧、痧气、绞肠痧条。,痧胀腹痛，病证名。痧胀病以胸腹胀痛为主证者，多因受寒、湿滞或感受秽浊之邪、山岚不正之气等，侵袭或邪传于肠胃而触发。《症因脉治·腹痛论》：“痧胀腹痛之证，忽尔胸腹胀痛，手足厥冷，指甲带青，痛不可忍，不吐不泻，或吐或泻，按之痛甚，病名绞肠痧。”治宜祛秽泄毒为大法。十指青冷者，宜刺指出血；欲吐不吐者，以盐汤探吐，并以荆芥、防风、青陈皮、枳实、大黄等药煎服；胁肋刺痛者，刺期门穴，或在患者双侧臂臑部刮痧；腹痛，足转筋抽搦，及少腹痞痛者，宜刺三里、委中穴；恶寒发热，脉浮大者，选用败毒散等方。参见痧、痧气、绞肠痧条。,,SymMap2.0 SMTS875,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
